pm25,pm10,no2,o3,so2,co,temp,rhum,wspd,pres,coco,pm25_AQI,pm10_AQI,no2_AQI,o3_AQI,so2_AQI,overall_AQI
41.65647,111.266335,16.34575,110.91088,7.073571,695.58826,33.1,44.0,0.0,1000.7,2.0,4.0,5.0,1.0,3.0,1.0,5.0
43.65185,112.53042,18.991785,99.21346,11.339091,829.32,32.4,46.0,0.0,1001.0,2.0,4.0,5.0,1.0,2.0,1.0,5.0
47.423573,118.89042,27.797586,80.99982,11.753478,852.4308,31.6,48.0,1.8,1001.3,2.0,4.0,5.0,1.0,2.0,1.0,5.0
48.751343,129.4959,30.545294,74.67758,11.5952,895.90643,29.1,56.0,0.0,1001.9,2.0,4.0,5.0,1.0,2.0,1.0,5.0
49.32941,172.58868,34.56008,59.427315,9.098461,1245.2778,30.3,51.0,1.8,1001.4,2.0,4.0,6.0,1.0,2.0,1.0,6.0
77.852,208.975,30.59909,36.548,13.45,1481.0,29.7,53.0,1.8,1001.1,2.0,6.0,6.0,1.0,1.0,1.0,6.0
73.960495,194.05157,43.57132,32.145985,12.01943,1269.4045,27.3,61.0,0.0,1001.1,2.0,5.0,6.0,2.0,1.0,1.0,6.0
87.1369,199.11833,39.85326,26.585,13.315,1104.345,27.6,59.0,0.0,1001.3,2.0,6.0,6.0,1.0,1.0,1.0,6.0
92.89227,197.22894,45.0775,69.11857,30.210526,972.77826,27.1,59.0,0.0,1001.6,2.0,6.0,6.0,2.0,2.0,1.0,6.0
92.151665,212.866,26.814,63.258,98.2,1448.0,25.5,69.0,3.6,1001.8,2.0,6.0,6.0,1.0,2.0,1.0,6.0
92.0,149.13043,26.695448,65.79591,18.428902,973.52075,28.1,55.0,1.8,1002.4,2.0,6.0,5.0,1.0,2.0,1.0,6.0
112.44237,481.3,40.621876,82.928055,14.2455,1214.16,29.8,49.0,3.7,1002.8,2.0,6.0,6.0,1.0,2.0,1.0,6.0
132.52281,231.36801,43.39781,32.4195,29.43111,1170.3022,30.7,48.0,11.2,1003.5,2.0,6.0,6.0,2.0,1.0,1.0,6.0
162.54056,287.88892,38.861324,20.421824,37.123135,1164.8839,33.3,38.0,11.1,1003.2,2.0,6.0,6.0,1.0,1.0,1.0,6.0
167.57242,314.68604,38.38258,15.052222,31.528067,1148.2572,35.8,31.0,11.1,1002.9,2.0,6.0,6.0,1.0,1.0,1.0,6.0
159.4293,252.3022,34.910625,20.402334,35.625217,1091.1621,39.5,23.0,9.4,1001.9,2.0,6.0,6.0,1.0,1.0,1.0,6.0
136.1992,241.53876,30.553612,33.120525,42.255768,1219.6875,39.2,23.0,13.0,1001.6,2.0,6.0,6.0,1.0,1.0,1.0,6.0
147.51709,258.14908,32.330647,61.981358,43.339443,1186.7408,40.0,20.0,13.0,1000.7,2.0,6.0,6.0,1.0,2.0,1.0,6.0
151.6874,271.2802,27.24358,81.51549,36.32076,1237.9547,41.7,16.0,11.2,999.2,2.0,6.0,6.0,1.0,2.0,1.0,6.0
117.22,220.0,28.467142,88.51572,21.543333,1071.6666,41.6,16.0,13.0,999.1,2.0,6.0,6.0,1.0,2.0,1.0,6.0
119.024,243.43616,28.173334,112.18471,21.440834,1122.9412,40.9,17.0,11.1,998.8,2.0,6.0,6.0,1.0,3.0,1.0,6.0
94.055,196.955,19.97,108.68616,11.858,1187.8572,40.7,16.0,11.2,997.7,2.0,6.0,6.0,1.0,3.0,1.0,6.0
81.02349,166.85245,27.836073,65.16256,19.838495,1008.31476,38.0,23.0,7.4,999.1,2.0,6.0,6.0,1.0,2.0,1.0,6.0
31.0,167.32262,28.005613,64.81166,19.944021,1011.7109,35.9,29.0,3.7,999.7,1.0,4.0,6.0,1.0,2.0,1.0,6.0
34.000713,127.40909,20.165926,116.34412,5.482308,540.8333,34.9,28.0,0.0,999.6,1.0,4.0,5.0,1.0,3.0,1.0,5.0
35.005943,108.6391,17.858646,107.56339,10.464394,645.64386,33.5,32.0,0.0,1000.1,2.0,4.0,5.0,1.0,3.0,1.0,5.0
38.916348,122.380455,20.487408,110.81039,10.465263,752.62177,32.1,36.0,0.0,1000.6,2.0,4.0,5.0,1.0,3.0,1.0,5.0
38.925,108.41342,32.123913,63.180683,8.92579,895.27826,27.9,51.0,0.0,1000.9,2.0,4.0,5.0,1.0,2.0,1.0,5.0
45.198727,138.24467,46.493065,45.26963,10.224821,1057.3466,30.0,43.0,0.0,1001.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0
48.737915,148.23654,47.78921,30.631018,10.603666,1409.2593,29.3,45.0,0.0,1000.8,2.0,4.0,5.0,2.0,1.0,1.0,5.0
112.108574,239.58824,60.816364,23.407143,19.695,1301.1428,26.1,57.0,0.0,1000.8,2.0,6.0,6.0,2.0,1.0,1.0,6.0
84.90385,194.07042,52.662964,14.714815,19.948095,1506.1346,25.8,58.0,0.0,1001.0,2.0,6.0,6.0,2.0,1.0,1.0,6.0
104.765305,225.75085,57.708473,12.817572,23.424166,1650.242,25.4,60.0,0.0,1001.2,2.0,6.0,6.0,2.0,1.0,1.0,6.0
114.04,226.76157,53.881943,10.76781,22.420834,1487.1295,24.7,61.0,0.0,1001.5,2.0,6.0,6.0,2.0,1.0,1.0,6.0
127.404724,238.56535,49.137367,34.380936,30.593666,1767.1052,27.1,53.0,1.8,1001.7,2.0,6.0,6.0,2.0,1.0,1.0,6.0
148.58435,255.89476,50.24565,10.873913,26.857647,1357.4591,29.1,47.0,3.7,1002.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
144.9311,256.08856,45.058685,29.525589,34.52643,1744.1177,31.5,41.0,0.0,1001.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
135.244,260.5623,43.360416,21.459888,16.772083,1710.1041,33.4,35.0,5.5,1002.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
132.77066,261.12454,42.899063,15.000714,19.871666,1685.0,36.2,28.0,7.4,1002.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
161.54,266.01135,48.982964,27.384039,29.542046,1565.5347,39.9,20.0,5.4,1001.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
193.90889,323.79224,50.63111,36.322,20.6,1976.6666,39.5,21.0,9.3,1000.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
163.50667,328.6743,54.061,38.02778,27.038334,1807.0,40.2,19.0,11.1,1000.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
156.0,183.12231,31.670753,60.392086,20.842825,1098.2721,41.5,14.0,5.4,998.5,1.0,6.0,6.0,1.0,2.0,1.0,6.0
114.37417,239.23465,40.37375,134.87395,21.111666,1312.5,40.8,15.0,5.5,998.3,3.0,6.0,6.0,1.0,4.0,1.0,6.0
103.1588,200.33119,23.980577,109.58813,18.883,963.58844,40.1,17.0,7.4,998.1,3.0,6.0,6.0,1.0,3.0,1.0,6.0
60.381668,165.876,16.372,57.672,13.0,1472.0,41.1,21.0,11.2,997.6,2.0,5.0,6.0,1.0,2.0,1.0,6.0
44.799698,117.88,14.326304,95.338936,9.344908,753.17426,37.5,22.0,5.5,998.5,2.0,4.0,5.0,1.0,2.0,1.0,5.0
45.607666,102.90455,14.565666,72.226425,6.895,846.6667,35.6,27.0,5.5,999.2,2.0,4.0,5.0,1.0,2.0,1.0,5.0
36.4185,93.27133,14.3605,89.05556,6.046,652.1842,34.5,37.0,0.0,999.1,2.0,4.0,4.0,1.0,2.0,1.0,4.0
36.813156,101.17733,17.225,109.47211,9.353333,848.25,33.3,39.0,1.8,999.7,2.0,4.0,5.0,1.0,3.0,1.0,5.0
45.046,142.81667,12.94,104.68222,16.84,846.6667,32.1,41.0,3.7,1000.2,2.0,4.0,5.0,1.0,3.0,1.0,5.0
44.057144,138.267,33.030716,91.02679,14.812727,1017.3333,28.7,50.0,3.6,1000.8,2.0,4.0,5.0,1.0,2.0,1.0,5.0
49.34365,179.90814,37.29349,68.00492,19.03451,1112.4603,30.3,45.0,3.7,1000.6,2.0,4.0,6.0,1.0,2.0,1.0,6.0
62.1306,170.90555,57.082115,43.647293,21.542631,1718.0555,29.6,47.0,3.7,1000.4,2.0,5.0,6.0,2.0,1.0,1.0,6.0
124.356,272.235,54.974686,35.342,21.173845,1800.0,26.5,58.0,0.0,1000.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
99.058464,217.93222,52.685,21.183846,15.494,1793.0769,26.1,58.0,0.0,1000.3,2.0,6.0,6.0,2.0,1.0,1.0,6.0
94.13,201.70036,52.470715,58.092308,21.581944,1236.1904,25.8,58.0,1.8,1000.6,2.0,6.0,6.0,2.0,2.0,1.0,6.0
82.83143,175.858,46.140335,57.4725,25.9225,1239.0,24.9,51.0,3.6,1000.4,2.0,6.0,6.0,2.0,2.0,1.0,6.0
52.158333,105.12864,34.06059,74.08769,29.852308,1118.4314,27.0,52.0,3.7,1001.4,1.0,5.0,5.0,1.0,2.0,1.0,5.0
72.383545,161.47517,35.53842,30.664534,33.002026,1212.8704,28.5,47.0,5.5,1001.9,1.0,5.0,6.0,1.0,1.0,1.0,6.0
75.35763,154.299,36.0075,18.733948,20.827812,1268.1578,30.5,35.0,3.6,1001.3,1.0,1.0,6.0,1.0,1.0,1.0,6.0
112.36611,191.61441,33.66,30.87463,31.901667,1323.3334,32.7,30.0,7.4,1001.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
135.72491,234.05078,38.378864,41.235832,40.754116,1106.281,34.9,26.0,9.3,1001.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
120.8005,199.08812,29.655237,36.180264,30.912647,1073.3334,38.7,21.0,7.6,1000.7,1.0,6.0,6.0,1.0,1.0,1.0,6.0
101.304665,210.50636,34.466564,50.041874,29.18125,1174.375,37.8,21.0,14.8,1000.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
81.54386,174.4464,29.676956,62.024544,23.509117,1009.2273,38.6,20.0,14.8,999.8,1.0,6.0,6.0,1.0,2.0,1.0,6.0
63.365715,146.47206,29.193636,74.67198,19.0725,975.0762,40.7,18.0,11.2,998.5,1.0,5.0,5.0,1.0,2.0,1.0,5.0
48.666668,128.42857,25.073948,109.06625,17.605938,865.55554,40.2,18.0,11.1,998.2,1.0,4.0,5.0,1.0,3.0,1.0,5.0
45.73613,122.34433,20.908672,107.27276,15.007934,734.50726,39.8,19.0,11.1,997.9,1.0,4.0,5.0,1.0,3.0,1.0,5.0
34.0,190.34404,33.796616,60.336617,21.889996,1153.8047,40.1,19.0,11.2,997.3,1.0,4.0,6.0,1.0,2.0,1.0,6.0
34.0,191.65573,33.99294,59.93339,22.056816,1152.7755,37.5,24.0,7.4,998.2,1.0,4.0,6.0,1.0,2.0,1.0,6.0
30.81,105.875,16.998095,117.14842,10.043158,633.07,35.7,29.0,5.5,998.7,1.0,4.0,5.0,1.0,3.0,1.0,5.0
33.85627,104.46432,15.429924,85.03442,8.844687,776.3333,33.9,33.0,9.4,999.1,1.0,4.0,5.0,1.0,2.0,1.0,5.0
33.803947,112.816,15.831706,106.92467,11.366961,736.3095,33.0,36.0,7.4,999.5,1.0,4.0,5.0,1.0,3.0,1.0,5.0
36.356667,115.80222,21.625834,86.699165,8.78,740.125,32.0,39.0,5.5,999.9,1.0,4.0,5.0,1.0,2.0,1.0,5.0
28.797348,113.54833,31.037174,81.10856,14.652963,888.7681,32.5,32.0,5.4,1000.2,1.0,4.0,5.0,1.0,2.0,1.0,5.0
23.013622,118.972084,44.755154,57.772694,17.898788,990.39874,30.4,43.0,5.5,1000.0,1.0,3.0,5.0,2.0,2.0,1.0,5.0
42.8,163.21,26.05,22.29,22.359468,865.0,29.6,46.0,5.5,999.8,1.0,4.0,6.0,1.0,1.0,1.0,6.0
54.42857,160.66667,39.74286,53.9,21.5,966.6667,30.7,35.0,5.4,999.6,1.0,5.0,6.0,1.0,2.0,1.0,6.0
59.14903,173.51967,30.411066,51.69042,25.958235,1058.8464,29.1,41.0,5.5,1000.1,1.0,5.0,6.0,1.0,2.0,1.0,6.0
57.907,183.09875,27.121819,47.466,45.105,1167.2727,28.2,44.0,5.5,1000.3,1.0,5.0,6.0,1.0,1.0,1.0,6.0
56.1122,150.41875,24.186897,56.442978,18.544285,1124.2238,27.1,49.0,3.6,1000.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0
48.809444,133.44928,23.761843,73.63177,14.786923,1461.0526,28.8,43.0,7.4,1000.7,1.0,4.0,5.0,1.0,2.0,1.0,5.0
48.573486,123.60778,20.947584,60.057423,66.14036,1126.3334,30.2,39.0,9.3,1001.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0
51.645,135.33,20.597334,64.82382,17.769073,1109.4667,31.7,37.0,9.4,1000.1,1.0,5.0,5.0,1.0,2.0,1.0,5.0
58.26738,131.35735,23.56119,41.89,17.910667,943.8714,34.0,32.0,13.0,1000.9,1.0,5.0,5.0,1.0,1.0,1.0,5.0
54.41322,129.9924,24.078047,43.350475,20.336666,857.63824,36.2,27.0,16.7,1000.6,1.0,5.0,5.0,1.0,1.0,1.0,5.0
66.81167,156.12053,27.855,32.120758,20.303333,897.0515,39.1,21.0,13.0,999.8,1.0,5.0,6.0,1.0,1.0,1.0,6.0
79.002655,185.75926,35.717045,56.903492,30.897018,814.7023,39.3,21.0,20.4,999.4,1.0,6.0,6.0,1.0,2.0,1.0,6.0
89.500786,198.66177,26.684668,53.756405,21.622307,970.35266,40.2,19.0,20.4,998.6,1.0,6.0,6.0,1.0,2.0,1.0,6.0
77.398575,183.75,27.938572,94.49923,18.734615,548.9286,42.7,16.0,14.8,997.8,1.0,6.0,6.0,1.0,2.0,1.0,6.0
54.49763,149.83133,22.345,79.76195,11.345417,1214.5278,41.8,17.0,18.5,997.2,1.0,5.0,5.0,1.0,2.0,1.0,5.0
33.142693,136.40587,17.927963,83.95875,12.6584215,797.36536,41.4,17.0,16.7,997.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0
35.183826,131.58797,18.343512,81.54,11.480614,823.24445,42.5,16.0,14.8,996.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0
39.788147,141.54286,16.84111,89.230194,49.348183,1368.5416,39.0,22.0,11.1,997.2,1.0,4.0,5.0,1.0,2.0,1.0,5.0
41.82647,143.77286,16.505295,80.085625,7.529091,848.05554,37.1,27.0,7.4,997.7,1.0,4.0,5.0,1.0,2.0,1.0,5.0
34.549545,155.31882,15.54,83.25625,12.39,961.4286,34.7,37.0,3.6,997.9,1.0,4.0,6.0,1.0,2.0,1.0,6.0
31.43,164.56555,15.14,81.207,7.2966666,838.63336,34.6,35.0,0.0,998.4,1.0,4.0,6.0,1.0,2.0,1.0,6.0
25.290987,125.96609,19.82577,66.81125,12.176826,718.8256,33.4,38.0,0.0,998.7,1.0,1.0,5.0,1.0,2.0,1.0,5.0
27.068727,107.39479,27.024458,60.22557,18.455595,927.2083,29.9,51.0,0.0,998.6,1.0,4.0,5.0,1.0,2.0,1.0,5.0
28.01,112.56834,55.906353,26.773333,20.234444,1148.2291,31.5,44.0,0.0,998.8,1.0,4.0,5.0,2.0,1.0,1.0,5.0
40.415,164.36,58.235332,12.598214,16.547777,1659.0,30.9,46.0,0.0,998.5,1.0,4.0,6.0,2.0,1.0,1.0,6.0
100.59107,249.70166,70.1609,8.761111,16.538334,2005.6577,28.1,56.0,0.0,998.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
95.10215,231.74104,62.6214,9.899361,17.905909,1936.1952,27.8,56.0,0.0,998.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
90.63812,242.65758,58.9084,13.037609,19.635881,1723.409,27.5,57.0,0.0,998.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
103.95821,279.1945,63.785667,8.365714,15.111,1636.3334,25.9,53.0,0.0,998.8,1.0,6.0,6.0,2.0,1.0,1.0,6.0
112.32445,258.94318,55.21963,18.564375,25.4665,1456.8,28.9,50.0,1.8,999.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
94.95679,200.99445,43.803078,14.009615,18.856874,1485.8334,30.5,45.0,3.7,1000.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
132.41049,253.9158,51.975307,18.788733,38.471428,1351.9872,31.0,37.0,7.6,1000.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
143.98753,252.70264,44.77299,12.76631,37.15427,1318.9683,33.8,31.0,7.4,999.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
147.78448,276.33447,45.202724,16.149666,43.402916,1256.6375,36.4,27.0,9.3,999.8,1.0,6.0,6.0,2.0,1.0,1.0,6.0
111.88398,225.82857,39.856388,13.877812,27.804487,1147.7778,42.9,19.0,9.4,999.8,1.0,6.0,6.0,1.0,1.0,1.0,6.0
115.463066,237.89667,40.28953,30.0978,29.666578,1184.3627,40.2,21.0,11.1,999.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
125.43446,300.807,41.8304,48.769665,29.49804,1219.3478,41.2,20.0,11.1,998.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
92.103,210.76889,30.922222,72.93875,30.35,1342.2222,44.7,14.0,11.2,998.3,1.0,6.0,6.0,1.0,2.0,1.0,6.0
94.183975,213.4281,33.546024,115.78972,24.77421,939.0972,44.0,15.0,11.1,997.8,1.0,6.0,6.0,1.0,3.0,1.0,6.0
80.54647,180.85269,25.985882,116.447945,18.315,1228.4375,43.3,17.0,9.3,997.4,1.0,6.0,6.0,1.0,3.0,1.0,6.0
63.825,152.045,20.471212,103.66383,14.1212225,877.5,44.5,17.0,11.2,996.7,1.0,5.0,6.0,1.0,3.0,1.0,6.0
75.05093,152.79036,17.038334,90.47417,11.655455,994.1177,40.6,22.0,7.4,997.5,1.0,1.0,6.0,1.0,2.0,1.0,6.0
57.587425,160.22806,20.64442,91.63,11.5772915,807.80145,38.5,28.0,5.5,998.2,1.0,5.0,6.0,1.0,2.0,1.0,6.0
44.47393,141.65334,15.4496155,98.08546,7.2788887,896.9231,36.1,44.0,0.0,999.2,1.0,4.0,5.0,1.0,2.0,1.0,5.0
38.237,119.26235,16.201904,94.852,12.325625,835.2381,36.3,36.0,3.7,999.3,1.0,4.0,5.0,1.0,2.0,1.0,5.0
18.148666,98.90459,19.740625,64.32,12.2985,980.9375,34.9,40.0,3.7,999.8,1.0,2.0,4.0,1.0,2.0,1.0,4.0
30.882,117.8625,15.105,71.2925,20.85328,1380.0,31.9,56.0,0.0,1000.4,1.0,4.0,5.0,1.0,2.0,1.0,5.0
72.555,242.982,56.874,58.416,28.033333,2274.0,33.0,45.0,3.7,1000.1,1.0,5.0,6.0,2.0,2.0,1.0,6.0
70.48639,207.77786,63.615,29.24,18.55875,2369.1667,32.4,47.0,3.7,999.9,1.0,5.0,6.0,2.0,1.0,1.0,6.0
101.425,305.33334,94.4,14.933333,23.966667,1900.0,29.1,63.0,0.0,999.9,1.0,6.0,6.0,3.0,1.0,1.0,6.0
117.14344,292.2421,77.47125,15.534333,17.058332,2252.5,28.9,63.0,0.0,1000.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
118.61031,298.61084,73.24941,19.420937,21.223183,2016.4706,28.7,62.0,1.8,1000.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
155.21536,446.178,66.112144,10.238077,22.728333,2237.8572,28.3,64.0,0.0,999.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
119.89157,279.17178,55.008335,21.98,20.597221,1698.0392,30.1,55.0,3.7,1001.6,1.0,6.0,6.0,2.0,1.0,1.0,6.0
93.56676,192.49786,38.897858,16.247452,38.469166,1859.762,31.7,49.0,3.7,1002.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
99.82,273.43332,31.43,17.376667,20.999878,1853.3334,34.5,39.0,11.2,1001.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
89.76294,161.27231,42.300198,22.514584,20.583637,1272.6471,36.7,33.0,11.1,1001.3,2.0,6.0,6.0,2.0,1.0,1.0,6.0
96.22955,190.25879,41.28367,21.59881,18.392221,1339.8889,38.9,29.0,9.3,1001.2,2.0,6.0,6.0,2.0,1.0,1.0,6.0
100.38267,214.59818,43.806667,17.47893,18.235,1406.3334,41.7,20.0,9.4,1001.2,2.0,6.0,6.0,2.0,1.0,1.0,6.0
89.16375,189.21045,34.236874,24.667667,20.247778,1410.6666,41.6,24.0,9.3,1000.4,2.0,6.0,6.0,1.0,1.0,1.0,6.0
82.12522,223.52333,29.403223,32.05478,16.146667,1391.6666,42.2,23.0,9.3,999.8,2.0,6.0,6.0,1.0,1.0,1.0,6.0
68.21605,212.39366,25.405416,55.421482,12.277564,1123.5186,45.5,16.0,14.8,998.7,2.0,5.0,6.0,1.0,2.0,1.0,6.0
62.385624,224.28923,28.484167,82.42941,16.823847,1085.3125,44.4,17.0,13.0,998.6,2.0,5.0,6.0,1.0,2.0,1.0,6.0
68.191666,221.76459,25.565588,72.83,17.460417,1014.48236,44.3,19.0,11.2,998.4,2.0,5.0,6.0,1.0,2.0,1.0,6.0
62.760124,252.72667,21.18744,83.99564,14.522803,802.6353,44.5,17.0,16.6,997.1,2.0,5.0,6.0,1.0,2.0,1.0,6.0
47.80128,215.90022,19.47537,74.27959,10.359083,767.07947,43.3,18.0,5.4,998.9,2.0,4.0,6.0,1.0,2.0,1.0,6.0
39.344616,165.16545,16.337223,61.5954,8.5365,538.708,38.7,29.0,7.4,999.6,2.0,4.0,6.0,1.0,2.0,1.0,6.0
33.902718,128.43077,15.93693,52.037983,4.4825,579.44446,36.7,41.0,0.0,999.7,2.0,4.0,5.0,1.0,2.0,1.0,5.0
28.339,121.85294,20.465239,56.247,6.845,397.00525,35.8,43.0,1.8,1000.2,2.0,4.0,5.0,1.0,2.0,1.0,5.0
35.8,141.6015,21.888334,46.400715,3.3644445,682.8571,34.9,45.0,1.8,1000.8,2.0,4.0,5.0,1.0,1.0,1.0,5.0
29.98926,137.66795,41.997776,33.33654,11.328421,986.7,37.5,27.0,9.4,1001.3,2.0,4.0,5.0,2.0,1.0,1.0,5.0
56.671665,211.513,60.4356,22.8725,17.459412,1550.0,33.4,49.0,1.8,1001.1,2.0,5.0,6.0,2.0,1.0,1.0,6.0
49.934814,177.9912,54.492455,22.90648,14.267858,1571.0186,32.9,50.0,1.8,1000.9,2.0,4.0,6.0,2.0,1.0,1.0,6.0
62.585556,221.15938,30.875,26.407778,11.325,1119.4445,35.3,32.0,7.6,1001.0,2.0,5.0,6.0,1.0,1.0,1.0,6.0
58.874443,267.31958,30.12069,25.237858,13.0485,696.2558,34.3,35.0,5.5,1001.3,3.0,5.0,6.0,1.0,1.0,1.0,6.0
44.95275,219.34906,26.129286,38.809,20.966875,780.0,33.3,38.0,3.7,1001.6,3.0,4.0,6.0,1.0,1.0,1.0,6.0
43.842106,180.948,21.249,29.613157,14.176,640.08,31.3,49.0,7.6,1001.3,2.0,4.0,6.0,1.0,1.0,1.0,6.0
37.204,192.055,15.58,26.555,19.956955,965.0,33.2,40.0,3.7,1002.3,2.0,4.0,6.0,1.0,1.0,1.0,6.0
52.96875,189.0925,19.993126,33.81906,35.89,862.1875,34.2,38.0,5.5,1002.7,2.0,5.0,6.0,1.0,1.0,1.0,6.0
68.165,223.73674,28.134108,31.685556,22.016819,859.0536,36.3,36.0,3.6,1002.2,1.0,5.0,6.0,1.0,1.0,1.0,6.0
91.38679,245.58041,29.748621,22.262142,23.751818,982.99286,37.2,34.0,9.3,1002.5,1.0,6.0,6.0,1.0,1.0,1.0,6.0
90.989,220.03876,32.32371,42.852665,22.000435,956.5103,39.1,29.0,9.3,1002.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
89.42074,210.64214,27.360483,29.17625,18.815321,1028.421,43.9,19.0,14.8,1001.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
87.376305,249.65868,33.07231,32.58464,27.173769,1007.12054,41.9,23.0,13.0,1001.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
92.082375,258.55698,28.702469,62.28611,30.677408,1054.0321,42.7,21.0,14.8,1000.4,1.0,6.0,6.0,1.0,2.0,1.0,6.0
86.06685,247.89761,25.377083,80.54843,27.74837,944.7815,45.3,15.0,14.8,999.2,1.0,6.0,6.0,1.0,2.0,1.0,6.0
74.10319,217.4942,22.499111,98.58429,22.182428,723.45404,44.8,17.0,16.7,998.7,2.0,5.0,6.0,1.0,2.0,1.0,6.0
63.67655,204.53508,18.324278,82.5405,14.422826,701.4046,44.1,18.0,16.7,998.5,2.0,5.0,6.0,1.0,2.0,1.0,6.0
41.218056,161.72993,15.626625,82.49518,9.082188,665.0,43.9,18.0,11.2,997.9,2.0,4.0,6.0,1.0,2.0,1.0,6.0
31.717457,134.85844,14.734917,65.062035,5.607381,733.3333,41.6,22.0,11.1,998.8,2.0,4.0,5.0,1.0,2.0,1.0,5.0
30.412188,109.010414,12.992647,65.89647,5.3236365,710.8823,39.7,26.0,7.4,999.3,2.0,4.0,5.0,1.0,2.0,1.0,5.0
22.151667,93.862,7.322,52.036,19.56215,1070.0,37.5,32.0,3.6,999.7,2.0,3.0,4.0,1.0,2.0,1.0,4.0
119.499,113.666664,17.96,98.91111,13.8875,446.84445,36.7,34.0,3.7,1000.1,2.0,6.0,5.0,1.0,2.0,1.0,6.0
33.158535,116.17889,17.522867,87.88623,9.246569,600.4056,35.9,36.0,3.7,1000.6,2.0,4.0,5.0,1.0,2.0,1.0,5.0
31.6358,121.21714,24.22247,72.37889,10.2925,769.1927,32.9,44.0,3.6,1000.7,2.0,4.0,5.0,1.0,2.0,1.0,5.0
37.587036,147.48042,37.677586,53.142963,15.129474,1024.3596,34.5,40.0,3.7,1000.8,2.0,4.0,5.0,1.0,2.0,1.0,5.0
53.514763,172.3575,38.830574,46.765713,21.967539,1119.9667,34.0,42.0,3.7,1000.5,2.0,5.0,6.0,1.0,1.0,1.0,6.0
64.18588,172.15794,32.002407,54.00186,16.80125,1005.2941,30.7,51.0,0.0,999.9,2.0,5.0,6.0,1.0,2.0,1.0,6.0
55.773075,156.7737,30.561607,80.17074,41.359474,941.0961,30.4,51.0,1.8,1000.3,2.0,5.0,6.0,1.0,2.0,1.0,6.0
57.70232,158.82187,31.858793,75.52447,30.404762,926.7815,30.2,51.0,3.7,1000.7,2.0,5.0,6.0,1.0,2.0,1.0,6.0
58.592796,160.10938,31.546494,83.54784,36.616665,973.9583,30.1,46.0,7.6,1000.6,2.0,5.0,6.0,1.0,2.0,1.0,6.0
62.0,191.90613,34.25,51.49756,38.5,700.0,31.6,46.0,7.4,1001.6,2.0,5.0,6.0,1.0,2.0,1.0,6.0
63.490192,141.55432,23.266333,32.056732,12.838889,963.3333,33.3,41.0,9.3,1002.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0
71.468636,154.35579,28.697392,25.978695,26.191765,862.7273,34.5,36.0,13.0,1002.0,1.0,5.0,6.0,1.0,1.0,1.0,6.0
80.04,176.63,18.893333,11.7875,19.483282,696.6667,36.8,32.0,14.8,1002.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
115.0,196.88889,32.39,35.555557,51.485714,1077.9333,38.9,28.0,16.7,1001.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
118.32941,222.72969,30.63875,25.073065,41.39743,947.3922,41.5,27.0,14.8,1001.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
115.78682,234.45708,28.313334,44.237812,36.020706,939.79193,41.9,22.0,18.5,1000.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
94.88882,209.23482,26.422447,64.88289,31.09518,887.7289,42.9,20.0,20.4,1000.2,1.0,6.0,6.0,1.0,2.0,1.0,6.0
87.217636,198.39697,26.546745,85.52879,27.239393,821.13,45.1,18.0,22.3,999.5,1.0,6.0,6.0,1.0,2.0,1.0,6.0
